"File Path: S:\Durabler\Certificates\Testdataexport\DAF431 C1-1 08-21-25 15 28 22 PM\Crack Size Check Cycle - Data Acquisition 1 - (Timed).csv   "
"Test: ASTM E 399 KIC 7"
"Test Run: DAF431 C1-1"
"Date: 8/12/2025 10:06:42 AM"
""
""
"CycleCount","Axial COD ","Axial Force ","Time ","Axial Displacement ","Axial Integer Count ","Running Time ","Rollover Running Time "
"CycleCount","mm","kN","sec","mm","cycles","sec","sec"
"2","-16.0970613360405","1.10491430664063","102.013023376465","0.476769404485822","1","6.24967432022095","6.24967432022095"
"2","-16.0967670381069","1.91343859863281","102.0380859375","0.485569791635498","1","6.27473974227905","6.27473974227905"
"2","-16.0963404923677","2.68640478515625","102.063148498535","0.495008949656039","1","6.2998046875","6.2998046875"
"2","-16.0956289619207","3.27513037109375","102.088218688965","0.5065260338597","1","6.32486963272095","6.32486963272095"
"2","-16.0942170768976","3.83365087890625","102.11328125","0.524369068443775","1","6.34993505477905","6.34993505477905"
"2","-16.0930417478085","4.514490234375","102.138343811035","0.545707880519331","1","6.375","6.375"
"2","-16.0916764289141","5.28028271484375","102.163414001465","0.569119758438319","1","6.40006494522095","6.40006494522095"
"2","-16.0899702459574","6.0863603515625","102.1884765625","0.594470417127013","1","6.42513036727905","6.42513036727905"
"2","-16.0873606801033","6.903064453125","102.213539123535","0.618891732301563","1","6.4501953125","6.4501953125"
"2","-16.0864107310772","7.75813525390625","102.238609313965","0.644629471935332","1","6.47526025772095","6.47526025772095"
"2","-16.0844251513481","8.6439443359375","102.263671875","0.66685676574707","1","6.50032567977905","6.50032567977905"
"2","-16.0828419029713","9.5537666015625","102.288734436035","0.691219232976437","1","6.525390625","6.525390625"
"2","-16.0795170813799","10.4264736328125","102.313804626465","0.712775450665504","1","6.55045557022095","6.55045557022095"
"2","-16.0791371017694","11.2884384765625","102.3388671875","0.733971013687551","1","6.57552099227905","6.57552099227905"
"2","-16.0782393068075","12.1231728515625","102.363929748535","0.753965054173023","1","6.6005859375","6.6005859375"
"2","-16.0737968981266","12.9706455078125","102.388999938965","0.77310431515798","1","6.62565088272095","6.62565088272095"
"2","-16.0737223923206","13.802408203125","102.4140625","0.791569706052542","1","6.65071630477905","6.65071630477905"
"2","-16.0720907151699","14.6504541015625","102.439125061035","0.809645978733897","1","6.67578125","6.67578125"
"2","-16.0699170082808","15.4963974609375","102.464195251465","0.827194075100124","1","6.70084619522095","6.70084619522095"
"2","-16.0681176930666","16.3253271484375","102.4892578125","0.845101778395474","1","6.72591161727905","6.72591161727905"
"2","-16.065938398242","17.1498203125","102.514320373535","0.862818851601332","1","6.7509765625","6.7509765625"
"2","-16.0649046301842","17.99244140625","102.539390563965","0.879742088727653","1","6.77604150772095","6.77604150772095"
"2","-16.0628836601973","18.852990234375","102.564453125","0.896126148290932","1","6.80110692977905","6.80110692977905"
"2","-16.0609427839518","19.69058203125","102.589515686035","0.913423020392656","1","6.826171875","6.826171875"
"2","-16.0588752478361","20.529703125","102.614585876465","0.930335954762995","1","6.85123682022095","6.85123682022095"
"2","-16.0575024783611","21.373078125","102.6396484375","0.946442421991378","1","6.87630224227905","6.87630224227905"
"2","-16.0558428615332","22.21828515625","102.664710998535","0.9616669267416","1","6.9013671875","6.9013671875"
"2","-16.0536877810955","23.051982421875","102.689781188965","0.977213843725622","1","6.92643213272095","6.92643213272095"
"2","-16.0519368946552","23.89160546875","102.71484375","0.992038403637707","1","6.95149755477905","6.95149755477905"
"2","-16.0502437502146","24.72850390625","102.739906311035","1.00807321723551","1","6.9765625","6.9765625"
"2","-16.0485748201609","25.567623046875","102.764976501465","1.02258869446814","1","7.00162744522095","7.00162744522095"
"2","-16.0469226539135","26.4046171875","102.7900390625","1.03724899236113","1","7.02669286727905","7.02669286727905"
"2","-16.0448588430882","27.244916015625","102.815101623535","1.0517641203478","1","7.0517578125","7.0517578125"
"2","-16.0431601107121","28.08370703125","102.840171813965","1.06593233067542","1","7.07682275772095","7.07682275772095"
"2","-16.0414855927229","28.922791015625","102.865234375","1.08084315434098","1","7.10188817977905","7.10188817977905"
"2","-16.0398650914431","29.779044921875","102.890296936035","1.09425862319767","1","7.126953125","7.126953125"
"2","-16.0377603024244","30.625943359375","102.915367126465","1.10843370202929","1","7.15201807022095","7.15201807022095"
"2","-16.035845503211","31.476048828125","102.9404296875","1.12087593879551","1","7.17708349227905","7.17708349227905"
"2","-16.0344429314137","32.3131875","102.965492248535","1.13576685544103","1.5","7.2021484375","7.2021484375"
"2","-16.0338021814823","32.559765625","102.990562438965","1.14008248783648","1.5","7.22721338272095","7.22721338272095"
"2","-16.0348303616047","31.9795","103.015625","1.13238277845085","1.5","7.25227880477905","7.25227880477905"
"2","-16.0365346819162","31.196671875","103.040687561035","1.12188910134137","1.5","7.27734375","7.27734375"
"2","-16.0384774208069","30.409033203125","103.065757751465","1.11071823630482","1.5","7.30240869522095","7.30240869522095"
"2","-16.040276736021","29.588732421875","103.0908203125","1.09925982542336","1.5","7.32747411727905","7.32747411727905"
"2","-16.0418413579464","28.76032421875","103.115882873535","1.08718092087656","1.5","7.3525390625","7.3525390625"
"2","-16.0433258861303","27.933470703125","103.140953063965","1.07584637589753","1.5","7.37760400772095","7.37760400772095"
"2","-16.0451009869576","27.123974609375","103.166015625","1.06420728843659","1.5","7.40266942977905","7.40266942977905"
"2","-16.0471517592669","26.279796875","103.191078186035","1.05187285225838","1.5","7.427734375","7.427734375"
"2","-16.0488598048687","25.435712890625","103.216148376465","1.0395881254226","1.5","7.45279932022095","7.45279932022095"
"2","-16.0502810031176","24.62536328125","103.2412109375","1.02648930624127","1.5","7.47786474227905","7.47786474227905"
"2","-16.0522107034922","23.778818359375","103.266273498535","1.01395510137081","1.5","7.5029296875","7.5029296875"
"2","-16.0543564707041","22.957681640625","103.291343688965","0.998855801299214","1.5","7.52799463272095","7.52799463272095"
"2","-16.0558894276619","22.13258203125","103.31640625","0.986395985819399","1.5","7.55306005477905","7.55306005477905"
"2","-16.0572994500399","21.29415234375","103.341468811035","0.97199622541666","1.5","7.578125","7.578125"
"2","-16.0592906177044","20.4852734375","103.366539001465","0.959693046752363","1.5","7.60318994522095","7.60318994522095"
"2","-16.0612761974335","19.653265625","103.3916015625","0.944485713262111","1.5","7.62825536727905","7.62825536727905"
"2","-16.0629637539387","18.836296875","103.416664123535","0.93016232131049","1.5","7.6533203125","7.6533203125"
"2","-16.0642340779305","18.026013671875","103.441734313965","0.914070871658623","1.5","7.67838525772095","7.67838525772095"
"2","-16.0658974200487","17.20586328125","103.466796875","0.896498560905457","1.5","7.70345067977905","7.70345067977905"
"2","-16.0681493580341","16.37671484375","103.491859436035","0.880208739545196","1.5","7.728515625","7.728515625"
"2","-16.0702131688595","15.556673828125","103.516929626465","0.864675734192133","1.5","7.75358057022095","7.75358057022095"
"2","-16.0714127123356","14.72719140625","103.5419921875","0.845775008201599","1.5","7.77864599227905","7.77864599227905"
"2","-16.0726998001337","13.8825791015625","103.567054748535","0.828965799883008","1.5","7.8037109375","7.8037109375"
"2","-16.0748511552811","13.0977802734375","103.592124938965","0.809674325864762","1.5","7.82877588272095","7.82877588272095"
"2","-16.0771477967501","12.293841796875","103.6171875","0.789935875218362","1.5","7.85384130477905","7.85384130477905"
"2","-16.0785596817732","11.5103955078125","103.642250061035","0.771309074480087","1.5","7.87890625","7.87890625"
"2","-16.0796772688627","10.6932373046875","103.667320251465","0.749112630728632","1.5","7.90397119522095","7.90397119522095"
"2","-16.0810593515635","9.8908466796875","103.6923828125","0.727702747099102","1.5","7.92903661727905","7.92903661727905"
"2","-16.083262860775","9.0643583984375","103.717445373535","0.704700709320605","1.5","7.9541015625","7.9541015625"
"2","-16.0855520516634","8.26651171875","103.742515563965","0.680855882819742","1.5","7.97916650772095","7.97916650772095"
"2","-16.0870850086212","7.4553466796875","103.767578125","0.655078038107604","1.5","8.00423145294189","8.00423145294189"
"2","-16.0883404314518","6.68190087890625","103.792640686035","0.631561735644937","1.5","8.029296875","8.029296875"
"2","-16.0895418375731","5.88861376953125","103.817710876465","0.603516877163202","1.5","8.05436229705811","8.05436229705811"
"2","-16.0917267203331","5.07483056640625","103.8427734375","0.577104510739446","1.5","8.07942676544189","8.07942676544189"
"2","-16.093784943223","4.262","103.867835998535","0.549438293091953","1.5","8.1044921875","8.1044921875"
"2","-16.0955116152763","3.46448559570312","103.892906188965","0.520435452926904","1.5","8.12955760955811","8.12955760955811"
"2","-16.0965975373983","2.28994677734375","103.91796875","0.49133226275444","1.5","8.15462207794189","8.15462207794189"
"2","-16.0976592451334","0.806441101074219","103.943031311035","0.474915752420202","1.5","8.1796875","8.1796875"
"3","-16.0979181528091","0.316437408447266","119.48681640625","0.468130747321993","2","10.3347978591919","10.3347978591919"
"3","-16.0976350307465","1.10526159667969","119.511878967285","0.476267363410443","2","10.35986328125","10.35986328125"
"3","-16.0971339792013","1.89245678710938","119.536949157715","0.486152712255716","2","10.3849287033081","10.3849287033081"
"3","-16.0963460803032","2.689974609375","119.56201171875","0.496758671943098","2","10.4099931716919","10.4099931716919"
"3","-16.0957183688879","3.27751928710938","119.587074279785","0.507648859638721","2","10.43505859375","10.43505859375"
"3","-16.0947814583778","3.83654174804688","119.612144470215","0.524761388078332","2","10.4601240158081","10.4601240158081"
"3","-16.0933379083872","4.5221337890625","119.63720703125","0.546205439604819","2","10.4851884841919","10.4851884841919"
"3","-16.091188415885","5.2836259765625","119.662269592285","0.569523253943771","2","10.51025390625","10.51025390625"
"3","-16.0895958542824","6.0740068359375","119.687339782715","0.596039521042258","2","10.5353193283081","10.5353193283081"
"3","-16.0885155200958","6.89536181640625","119.71240234375","0.619924860075116","2","10.5603837966919","10.5603837966919"
"3","-16.0864759236574","7.74938525390625","119.737464904785","0.644076149910688","2","10.58544921875","10.58544921875"
"3","-16.0841979086399","8.631791015625","119.762535095215","0.668835011310875","2","10.6105146408081","10.6105146408081"
"3","-16.0820540040731","9.54022265625","119.78759765625","0.691908062435687","2","10.6355791091919","10.6355791091919"
"3","-16.0813629627228","10.42267578125","119.812660217285","0.71372784441337","2","10.66064453125","10.66064453125"
"3","-16.0797853022814","11.27425390625","119.837730407715","0.734309840481728","2","10.6857099533081","10.6857099533081"
"3","-16.0752516239882","12.13255859375","119.86279296875","0.754140201024711","2","10.7107744216919","10.7107744216919"
"3","-16.0759780555964","12.9666025390625","119.887855529785","0.774437328800559","2","10.73583984375","10.73583984375"
"3","-16.0741899162531","13.7885625","119.912925720215","0.792083621490747","2","10.7609052658081","10.7609052658081"
"3","-16.0713121294975","14.644248046875","119.93798828125","0.810200697742403","2","10.7859697341919","10.7859697341919"
"3","-16.069907695055","15.4802529296875","119.963050842285","0.828857882879674","2","10.81103515625","10.81103515625"
"3","-16.0681828856468","16.3197158203125","119.988121032715","0.846078328322619","2","10.8361005783081","10.8361005783081"
"3","-16.0671677440405","17.149939453125","120.01318359375","0.863049295730889","2","10.8611650466919","10.8611650466919"
"3","-16.0646960139275","17.98178125","120.038246154785","0.88047469034791","2","10.88623046875","10.88623046875"
"3","-16.0623490810394","18.830212890625","120.063316345215","0.89921458857134","2","10.9112958908081","10.9112958908081"
"3","-16.0611141473055","19.67737890625","120.08837890625","0.915179203730077","2","10.9363603591919","10.9363603591919"
"3","-16.0597283393145","20.512888671875","120.113441467285","0.931349117308855","2","10.96142578125","10.96142578125"
"3","-16.0576868802309","21.37148828125","120.138511657715","0.947975611779839","2","10.9864912033081","10.9864912033081"
"3","-16.0551741719246","22.215708984375","120.16357421875","0.963685917668045","2","11.0115556716919","11.0115556716919"
"3","-16.0541646182537","23.06186328125","120.188636779785","0.979186850599945","2","11.03662109375","11.03662109375"
"3","-16.0522926598787","23.884830078125","120.213706970215","0.993314082734287","2","11.0616865158081","11.0616865158081"
"3","-16.0505790263414","24.73065234375","120.23876953125","1.01102865301073","2","11.0867509841919","11.0867509841919"
