"File Path: S:\Durabler\Certificates\Testdataexport\PQR #3 6A 10-24-25 14 06 42 PM\Crack Size Check Command - Data Acquisition 1 - (Timed).csv   "
"Test: ASTM E1290 CTOD 35"
"Test Run: PQR #3 6A"
"Date: 10/16/2025 1:26:54 PM"
""
""
"CycleCount","Axial COD ","Axial Force ","Running Time ","Axial Integer Count ","Rollover Running Time "
"CycleCount","mm","kN","sec","cycles","sec"
"2","-0.0814146987977438","-49.17713671875","3.44677734375","1.5","3.44677734375"
"2","-0.0744402423151769","-45.78077734375","3.49674487113953","1.5","3.49674487113953"
"2","-0.0678033829899505","-42.38446484375","3.54671216011047","1.5","3.54671216011047"
"2","-0.0614418968325481","-38.97873046875","3.5966796875","1.5","3.5966796875"
"2","-0.0541684639756568","-35.549625","3.64664721488953","1.5","3.64664721488953"
"2","-0.0479743466712534","-32.148521484375","3.69661450386047","1.5","3.69661450386047"
"2","-0.0410985958296806","-28.688267578125","3.74658203125","1.5","3.74658203125"
"2","-0.0344524378306232","-25.2923359375","3.79654955863953","1.5","3.79654955863953"
"2","-0.0280680651485454","-21.90011328125","3.84651684761047","1.5","3.84651684761047"
"2","-0.0210599901038222","-18.518359375","3.896484375","1.5","3.896484375"
"2","-0.0147306918734103","-15.121431640625","3.94645190238953","1.5","3.94645190238953"
"2","-0.00824189191916957","-11.7097490234375","3.99641919136047","1.5","3.99641919136047"
"2","-0.00110077860426827","-8.3088291015625","4.04638671875","1.5","4.04638671875"
"2","0.00495100039188401","-4.93250146484375","4.09635400772095","1.5","4.09635400772095"
"2","0.0118238922368619","-1.63413098144531","4.14632177352905","1.5","4.14632177352905"
"3","0.00973820715444162","-3.02676904296875","4.37858057022095","2","4.37858057022095"
"3","0.00362706191481266","-6.52874072265625","4.42854833602905","2","4.42854833602905"
"3","-0.00352621077581716","-9.950955078125","4.478515625","2","4.478515625"
"3","-0.0100600718724309","-13.3947529296875","4.52848291397095","2","4.52848291397095"
"3","-0.0163893691933481","-16.82933984375","4.57845067977905","2","4.57845067977905"
"3","-0.0236220366787165","-20.27078515625","4.62841796875","2","4.62841796875"
"3","-0.0298812392429681","-23.690677734375","4.67838525772095","2","4.67838525772095"
"3","-0.036861420085188","-27.143541015625","4.72835302352905","2","4.72835302352905"
"3","-0.0437808048445731","-30.5321171875","4.7783203125","2","4.7783203125"
"3","-0.0498983863508329","-33.92992578125","4.82828760147095","2","4.82828760147095"
"3","-0.056867123930715","-37.36701171875","4.87825536727905","2","4.87825536727905"
"3","-0.0631177390459925","-40.769765625","4.92822265625","2","4.92822265625"
"3","-0.0700020755175501","-44.21513671875","4.97818994522095","2","4.97818994522095"
"3","-0.0771281702327542","-47.65941796875","5.02815771102905","2","5.02815771102905"
"3","-0.0833659141790122","-51.07296875","5.078125","2","5.078125"
"3","-0.0902795800357126","-54.49092578125","5.12809228897095","2","5.12809228897095"
"3","-0.0967390515143052","-57.9149609375","5.17806005477905","2","5.17806005477905"
"3","-0.103369471617043","-61.3297109375","5.22802734375","2","5.22802734375"
"3","-0.110404012957588","-64.743546875","5.27799463272095","2","5.27799463272095"
"3","-0.116676805191673","-68.1699609375","5.32796239852905","2","5.32796239852905"
"3","-0.113004687591456","-66.195640625","5.3779296875","2.5","5.3779296875"
"3","-0.106332779978402","-62.78237109375","5.42789697647095","2.5","5.42789697647095"
"3","-0.0993862122413702","-59.38246875","5.47786474227905","2.5","5.47786474227905"
"3","-0.0930411843000911","-55.9815390625","5.52783203125","2.5","5.52783203125"
"3","-0.0863563982420601","-52.529953125","5.57779932022095","2.5","5.57779932022095"
"3","-0.0795757805462927","-49.12930859375","5.62776708602905","2.5","5.62776708602905"
"3","-0.0732157204765826","-45.72935546875","5.677734375","2.5","5.677734375"
"3","-0.0661432713968679","-42.32662890625","5.72770166397095","2.5","5.72770166397095"
"3","-0.0595808014622889","-38.940375","5.77766942977905","2.5","5.77766942977905"
"3","-0.053068401030032","-35.52664453125","5.82763671875","2.5","5.82763671875"
"3","-0.0460445880889893","-32.0998125","5.87760400772095","2.5","5.87760400772095"
"3","-0.0398283009417355","-28.656419921875","5.92757177352905","2.5","5.92757177352905"
"3","-0.0328323840221856","-25.25703515625","5.9775390625","2.5","5.9775390625"
"3","-0.0261805053014541","-21.84912890625","6.02750635147095","2.5","6.02750635147095"
"3","-0.0199427613551961","-18.47305078125","6.07747411727905","2.5","6.07747411727905"
"3","-0.0130176540551474","-15.0757451171875","6.12744140625","2.5","6.12744140625"
"3","-0.0065982339947368","-11.6792568359375","6.17740869522095","2.5","6.17740869522095"
"3","0.000163078311743448","-8.306228515625","6.22737646102905","2.5","6.22737646102905"
"3","0.00695729249855503","-4.9049765625","6.27734375","2.5","6.27734375"
"3","0.012863159099652","-1.60494360351563","6.32731103897095","2.5","6.32731103897095"
"4","0.0104348655440845","-3.06323754882813","6.50081396102905","3","6.50081396102905"
